ID,Timestamp,Year,Age,Primary streaming service,Hours per day,While working,Instrumentalist,Composer,Fav genre,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Permissions
390,8/29/2022 18:47:22,2022,20,Spotify,2,Yes,Yes,No,Pop,No,Yes,132,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Rarely,Rarely,Rarely,6,2,2,1,No effect,I understand.
391,8/29/2022 18:56:27,2022,54,I do not use a streaming service.,6,Yes,No,No,Classical,No,No,,Very frequently,Sometimes,Never,Never,Never,Sometimes,Rarely,Rarely,Rarely,Never,Rarely,Sometimes,Sometimes,Rarely,Rarely,Never,2,2,3,2,Improve,I understand.
392,8/29/2022 18:57:09,2022,18,Spotify,5,Yes,No,No,K pop,Yes,Yes,124,Never,Rarely,Rarely,Never,Never,Rarely,Rarely,Very frequently,Rarely,Rarely,Never,Very frequently,Rarely,Sometimes,Sometimes,Never,7,4,5,6,Improve,I understand.
393,8/29/2022 19:07:50,2022,14,Spotify,2,Yes,Yes,No,Classical,Yes,No,181,Very frequently,Never,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Sometimes,Sometimes,Never,Rarely,Very frequently,Rarely,7,5,3,2,Improve,I understand.
394,8/29/2022 19:08:34,2022,13,Other streaming service,4,Yes,Yes,Yes,Classical,Yes,No,126,Very frequently,Never,Sometimes,Rarely,Never,Never,Rarely,Rarely,Never,Never,Rarely,Very frequently,Never,Never,Sometimes,Sometimes,8,5,10,3,Improve,I understand.
395,8/29/2022 19:44:49,2022,19,Apple Music,8,Yes,No,Yes,Country,Yes,No,109,Never,Very frequently,Never,Rarely,Never,Never,Never,Never,Never,Never,Rarely,Rarely,Never,Rarely,Sometimes,Rarely,7,5,6,5,Improve,I understand.
396,8/29/2022 20:03:00,2022,14,Spotify,4,Yes,Yes,No,Classical,Yes,No,106,Very frequently,Never,Rarely,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,6,8,8,2,Improve,I understand.
397,8/29/2022 20:03:04,2022,14,YouTube Music,1.5,No,Yes,No,Classical,Yes,,140,Very frequently,Never,Never,Never,Rarely,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Rarely,Sometimes,1,2,4,3,Improve,I understand.
398,8/29/2022 20:04:14,2022,18,Apple Music,2,Yes,Yes,No,Rap,Yes,Yes,170,Very frequently,Never,Sometimes,Never,Never,Very frequently,Sometimes,Rarely,Very frequently,Sometimes,Rarely,Sometimes,Sometimes,Very frequently,Rarely,Sometimes,3,2,0,2,Improve,I understand.
399,8/29/2022 20:12:32,2022,15,Spotify,5,Yes,No,No,Folk,Yes,Yes,87,Rarely,Sometimes,Never,Very frequently,Rarely,Sometimes,Never,Never,Never,Sometimes,Never,Never,Never,Sometimes,Rarely,Rarely,6,7,7,4,Improve,I understand.
400,8/29/2022 20:18:37,2022,24,YouTube Music,6,Yes,Yes,No,Classical,No,No,,Very frequently,Never,Sometimes,Never,Never,Never,Never,Very frequently,Never,Never,Never,Never,Never,Never,Rarely,Never,6,7,2,0,No effect,I understand.
401,8/29/2022 20:22:33,2022,17,Apple Music,2,Yes,No,No,Pop,No,Yes,117,Rarely,Never,Never,Never,Never,Rarely,Rarely,Never,Never,Sometimes,Rarely,Very frequently,Very frequently,Never,Never,Sometimes,9,8,4,8,Improve,I understand.
402,8/29/2022 20:47:47,2022,44,Spotify,2,No,No,No,Rock,Yes,No,105,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Never,Never,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,Never,7,7,2,1,Improve,I understand.
403,8/29/2022 21:21:30,2022,23,Spotify,1,No,Yes,No,Rock,Yes,No,,Sometimes,Never,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Sometimes,Never,Never,Never,Very frequently,Never,1,0,1,0,Improve,I understand.
404,8/29/2022 21:24:24,2022,21,Apple Music,1,No,No,No,Rap,No,No,160,Rarely,Rarely,Never,Never,Never,Sometimes,Rarely,Never,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Never,4,3,4,5,Improve,I understand.
405,8/29/2022 22:00:46,2022,57,Other streaming service,2,No,No,No,R&B,Yes,No,,Rarely,Sometimes,Never,Never,Rarely,Sometimes,Sometimes,Never,Never,Never,Never,Sometimes,Sometimes,Sometimes,Rarely,Never,2,0,0,0,Improve,I understand.
406,8/29/2022 22:04:50,2022,23,Spotify,2,Yes,Yes,No,Rock,Yes,Yes,141,Rarely,Rarely,Never,Very frequently,Never,Rarely,Never,Never,Never,Very frequently,Very frequently,Very frequently,Never,Sometimes,Very frequently,Very frequently,0,5,7,0,No effect,I understand.
407,8/29/2022 22:52:14,2022,18,Spotify,1,Yes,Yes,No,Pop,No,Yes,105,Sometimes,Rarely,Never,Never,Rarely,Never,Rarely,Never,Sometimes,Rarely,Never,Very frequently,Never,Never,Never,Very frequently,8,7,7,0,Improve,I understand.
408,8/29/2022 23:20:48,2022,26,Spotify,14,Yes,No,No,Hip hop,Yes,Yes,158,Sometimes,Sometimes,Rarely,Very frequently,Never,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Rarely,Sometimes,Very frequently,Very frequently,Very frequently,Rarely,5,10,8,0,No effect,I understand.
409,8/29/2022 23:36:14,2022,13,YouTube Music,3,Yes,,Yes,Classical,No,No,80,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,8,7,9,2,Improve,I understand.
410,8/30/2022 0:00:29,2022,15,Spotify,3,Yes,Yes,Yes,Classical,Yes,No,118,Very frequently,Never,Never,Never,Never,Never,Never,Rarely,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,9,6,8,5,Improve,I understand.
411,8/30/2022 0:14:35,2022,57,YouTube Music,2,Yes,Yes,Yes,Rock,Yes,No,125,Never,Never,Never,Never,Never,Rarely,Sometimes,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Very frequently,Never,2,2,7,0,No effect,I understand.
412,8/30/2022 1:01:09,2022,12,Spotify,0.5,Yes,Yes,Yes,Classical,Yes,Yes,109,Very frequently,Never,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Never,Sometimes,Never,Never,Never,Never,7,8,6,2,Improve,I understand.
413,8/30/2022 5:16:13,2022,26,Spotify,6,Yes,No,No,EDM,No,Yes,156,Never,Never,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Rarely,Rarely,Rarely,Never,Rarely,10,10,8,2,No effect,I understand.
414,8/30/2022 6:05:56,2022,17,Spotify,1,Yes,Yes,No,Country,No,No,105,Never,Very frequently,Never,Rarely,Rarely,Never,Rarely,Never,Never,Never,Rarely,Rarely,Rarely,Never,Sometimes,Rarely,8,5,2,3,Improve,I understand.
415,8/30/2022 6:10:58,2022,17,Spotify,2,Yes,Yes,No,Classical,Yes,Yes,,Very frequently,Never,Rarely,Never,Never,Never,Never,Rarely,Never,Rarely,Rarely,Sometimes,Rarely,Never,Sometimes,Sometimes,7,8,2,5,Improve,I understand.
416,8/30/2022 8:00:32,2022,69,Pandora,4,Yes,Yes,Yes,Classical,Yes,Yes,72,Very frequently,Sometimes,Never,Sometimes,Sometimes,Rarely,Very frequently,Rarely,Rarely,Rarely,Never,Sometimes,Sometimes,Never,Very frequently,Never,1,1,2,0,Improve,I understand.
417,8/30/2022 9:35:28,2022,17,Spotify,3,Yes,Yes,Yes,R&B,Yes,Yes,148,Very frequently,Never,Rarely,Never,Sometimes,Very frequently,Very frequently,Very frequently,Sometimes,Never,Rarely,Very frequently,Very frequently,Very frequently,Sometimes,Never,9,10,10,3,No effect,I understand.
418,8/30/2022 10:10:44,2022,32,Spotify,12,Yes,Yes,Yes,Jazz,Yes,Yes,200,Never,Never,Sometimes,Rarely,Never,Sometimes,Very frequently,Rarely,Never,Sometimes,Never,Rarely,Sometimes,Rarely,Never,Never,9,4,4,4,Improve,I understand.
419,8/30/2022 11:05:06,2022,22,YouTube Music,3,No,Yes,No,Classical,Yes,No,113,Very frequently,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Never,8,2,4,0,No effect,I understand.
420,8/30/2022 11:12:36,2022,38,Spotify,1,No,No,No,Metal,Yes,Yes,191,Rarely,Never,Never,Sometimes,Never,Never,Rarely,Never,Never,Never,Very frequently,Never,Never,Never,Sometimes,Rarely,1,1,5,1,Improve,I understand.
421,8/30/2022 12:03:11,2022,18,YouTube Music,10,Yes,No,No,EDM,Yes,No,140,Never,Never,Very frequently,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,Never,Very frequently,Very frequently,Very frequently,Never,Never,10,9,9,8,Improve,I understand.
422,8/30/2022 13:07:20,2022,14,Spotify,5,Yes,Yes,No,Classical,Yes,Yes,40,Very frequently,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,Rarely,Very frequently,3,0,2,3,Improve,I understand.
423,8/30/2022 14:25:28,2022,14,Other streaming service,0.5,Yes,Yes,No,Video game music,Yes,Yes,173,Very frequently,Never,Never,Rarely,Never,Never,Rarely,Sometimes,Rarely,Never,Never,Very frequently,Never,Never,Never,Very frequently,4,0,4,0,Improve,I understand.
424,8/30/2022 14:43:14,2022,19,Spotify,5,Yes,Yes,Yes,Metal,Yes,Yes,180,Rarely,Rarely,Rarely,Rarely,Never,Rarely,Rarely,Never,Rarely,Sometimes,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Sometimes,2,3,5,2,Improve,I understand.
425,8/30/2022 16:04:47,2022,20,YouTube Music,3,Yes,Yes,Yes,Classical,Yes,No,100,Very frequently,Sometimes,Rarely,Sometimes,Rarely,Rarely,Very frequently,Rarely,Rarely,Never,Rarely,Sometimes,Sometimes,Rarely,Rarely,Rarely,2,3,3,0,Improve,I understand.
426,8/30/2022 16:43:28,2022,18,Spotify,2,No,No,No,Rock,Yes,No,123,Never,Very frequently,Never,Rarely,Rarely,Rarely,Rarely,Never,Never,Never,Sometimes,Very frequently,Never,Sometimes,Sometimes,Sometimes,8,4,3,0,Improve,I understand.
427,8/30/2022 16:47:39,2022,30,Spotify,13,,No,No,K pop,Yes,Yes,145,Sometimes,Never,Rarely,Sometimes,Never,Sometimes,Sometimes,Very frequently,Very frequently,Rarely,Rarely,Very frequently,Very frequently,Sometimes,Very frequently,Sometimes,10,10,10,7,Improve,I understand.
428,8/30/2022 17:33:13,2022,31,I do not use a streaming service.,4,Yes,Yes,No,Classical,Yes,Yes,55,Very frequently,Rarely,Never,Rarely,Rarely,Never,Sometimes,Never,Never,Rarely,Rarely,Never,Never,Never,Sometimes,Sometimes,8,8,9,3,Improve,I understand.
429,8/30/2022 17:43:36,2022,72,Spotify,6,Yes,Yes,Yes,Rock,No,No,77,Never,Sometimes,Never,Never,Never,Never,Very frequently,Never,Sometimes,Never,Never,Rarely,Very frequently,Never,Very frequently,Never,0,1,0,2,Improve,I understand.
430,8/30/2022 18:15:39,2022,73,Pandora,3,Yes,No,No,R&B,Yes,Yes,4,Sometimes,Very frequently,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Rarely,Very frequently,Never,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Never,5,4,0,1,Improve,I understand.
431,8/31/2022 1:39:16,2022,16,Spotify,4,Yes,No,No,Pop,Yes,Yes,150,Rarely,Rarely,Sometimes,Sometimes,Rarely,Very frequently,Rarely,Sometimes,Rarely,Sometimes,Rarely,Very frequently,Rarely,Rarely,Rarely,Rarely,7.5,5,7,8.5,Improve,I understand.
432,8/31/2022 5:45:08,2022,19,YouTube Music,3,No,Yes,No,Rap,Yes,Yes,73,Rarely,Never,Sometimes,Never,Never,Sometimes,Rarely,Never,Never,Rarely,Never,Sometimes,Rarely,Very frequently,Sometimes,Sometimes,3,3,0,0,Improve,I understand.
433,8/31/2022 6:36:13,2022,16,Spotify,2,Yes,Yes,No,Classical,No,No,155,Very frequently,Rarely,Never,Rarely,Never,Rarely,Rarely,Never,Never,Rarely,Never,Very frequently,Never,Never,Rarely,Rarely,7,5,3,1,Improve,I understand.
434,8/31/2022 8:04:22,2022,12,Spotify,2,Yes,Yes,Yes,Classical,Yes,Yes,,Very frequently,Rarely,Never,Never,Rarely,Sometimes,Rarely,Rarely,Never,Never,Never,Sometimes,Never,Rarely,Sometimes,Never,8,0,1,6,Improve,I understand.
435,8/31/2022 8:35:00,2022,39,Spotify,1,Yes,No,No,Hip hop,Yes,Yes,89,Never,Rarely,Rarely,Sometimes,Never,Very frequently,Rarely,Rarely,Rarely,Sometimes,Sometimes,Very frequently,Sometimes,Very frequently,Very frequently,Never,6,4,1,1,Improve,I understand.
436,8/31/2022 9:42:46,2022,15,Spotify,6,Yes,Yes,No,K pop,Yes,Yes,110,Sometimes,Never,Rarely,Sometimes,Never,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Rarely,Very frequently,Sometimes,Rarely,Very frequently,Never,8,8,7,10,No effect,I understand.
437,8/31/2022 12:53:28,2022,14,Spotify,9,Yes,No,No,R&B,Yes,Yes,140,Very frequently,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Very frequently,Rarely,Sometimes,Rarely,Very frequently,Very frequently,Very frequently,Rarely,Rarely,10,8,9,5,Improve,I understand.
438,8/31/2022 13:20:39,2022,21,Spotify,1,No,No,No,Country,No,No,135,Never,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,3,0,2,0,Improve,I understand.
439,8/31/2022 14:28:33,2022,38,Apple Music,1,Yes,No,No,Video game music,No,No,125,Rarely,Never,Never,Never,Never,Rarely,Sometimes,Rarely,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Rarely,Very frequently,5,5,7,1,Worsen,I understand.
440,8/31/2022 15:48:18,2022,23,Spotify,0.5,No,No,Yes,Hip hop,Yes,Yes,110,Sometimes,Sometimes,Rarely,Rarely,Rarely,Very frequently,Rarely,Very frequently,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Very frequently,Rarely,Sometimes,7,7,6,5,Improve,I understand.
441,8/31/2022 16:47:03,2022,16,Other streaming service,1,No,No,No,EDM,Yes,No,140,Never,Never,Very frequently,Never,Never,Sometimes,Rarely,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,7,4,6,3,Improve,I understand.
442,8/31/2022 18:56:31,2022,21,Apple Music,1.5,Yes,Yes,No,Folk,No,No,105,Never,Sometimes,Never,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,3,3,1,0,,I understand.
443,8/31/2022 18:56:39,2022,13,Spotify,6,Yes,No,No,Rap,Yes,No,112,Never,Never,Never,Never,Never,Very frequently,Never,Rarely,Never,Rarely,Never,Rarely,Never,Very frequently,Never,Never,4,0,0,2,Worsen,I understand.
444,8/31/2022 20:40:05,2022,16,Spotify,4,Yes,No,No,Rock,Yes,No,96,Rarely,Sometimes,Sometimes,Sometimes,Never,Sometimes,Rarely,Sometimes,Never,Very frequently,Very frequently,Very frequently,Never,Never,Very frequently,Sometimes,3,0,6,9,Improve,I understand.
445,8/31/2022 21:04:07,2022,18,Spotify,6,Yes,No,Yes,Rock,Yes,No,,Sometimes,Rarely,Rarely,Very frequently,Never,Sometimes,Never,Sometimes,Never,Very frequently,Very frequently,Sometimes,Rarely,Sometimes,Very frequently,Very frequently,5,1,6,0,Improve,I understand.
446,8/31/2022 23:09:44,2022,21,Spotify,4,Yes,No,No,Metal,Yes,Yes,155,Never,Never,Very frequently,Never,Never,Never,Never,Never,Never,Rarely,Sometimes,Never,Never,Never,Very frequently,Very frequently,10,6,8,0,Improve,I understand.
447,9/1/2022 1:16,2022,17,Spotify,1.5,Yes,No,No,Classical,Yes,Yes,174,Very frequently,Rarely,Never,Rarely,Never,Never,Sometimes,Never,Never,Sometimes,Never,Very frequently,Rarely,Never,Never,Never,7,5,1,2,No effect,I understand.
448,9/1/2022 2:32,2022,24,Apple Music,2,Yes,No,No,Rock,Yes,Yes,93,Rarely,Sometimes,Never,Very frequently,Never,Sometimes,Sometimes,Never,Rarely,Sometimes,Never,Rarely,Rarely,Sometimes,Very frequently,Never,7,7,0,4,No effect,I understand.
449,9/1/2022 3:38,2022,14,Apple Music,2,Yes,No,No,Pop,Yes,No,78,Rarely,Never,Never,Sometimes,Never,Sometimes,Never,Rarely,Very frequently,Rarely,Rarely,Very frequently,Sometimes,Sometimes,Rarely,Never,6,0,0,0,Improve,I understand.
450,9/1/2022 5:01,2022,25,Spotify,4,Yes,No,No,Rock,Yes,Yes,,Sometimes,Rarely,Rarely,Very frequently,Rarely,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Very frequently,Very frequently,6,2,3,2,Improve,I understand.
451,9/1/2022 5:20,2022,22,Spotify,3,Yes,No,No,Lofi,Yes,Yes,174,Rarely,Very frequently,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Very frequently,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,7,6,7,9,Improve,I understand.
452,9/1/2022 9:25,2022,20,I do not use a streaming service.,4,Yes,No,No,Rock,Yes,Yes,120,Rarely,Never,Sometimes,Never,Never,Rarely,Never,Very frequently,Rarely,Rarely,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Rarely,5,7,7,0,No effect,I understand.
453,9/1/2022 12:04,2022,23,Spotify,2,Yes,No,No,Pop,No,No,75,Sometimes,Rarely,Rarely,Sometimes,Never,Very frequently,Sometimes,Never,Never,Never,Never,Very frequently,Very frequently,Very frequently,Sometimes,Sometimes,7,6,4,3,Improve,I understand.
454,9/1/2022 13:13,2022,61,Pandora,2,Yes,No,No,Rock,Yes,No,94,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Never,Never,Sometimes,Sometimes,Rarely,Never,Sometimes,Never,2,2,2,0,Improve,I understand.
455,9/1/2022 13:14,2022,24,Spotify,6,Yes,No,No,Video game music,No,Yes,180,Sometimes,Never,Sometimes,Very frequently,Never,Never,Never,Rarely,Never,Rarely,Sometimes,Rarely,Never,Never,Very frequently,Very frequently,9,5,0,7,Improve,I understand.
456,9/1/2022 14:56,2022,34,Spotify,0,No,Yes,No,Rock,No,Yes,115,Rarely,Rarely,Never,Sometimes,Never,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Very frequently,Never,3,7,8,0,Worsen,I understand.
457,9/1/2022 14:57,2022,49,Spotify,1,No,No,No,Pop,Yes,No,128,Sometimes,Never,Never,Never,Never,Very frequently,Rarely,Never,Never,Very frequently,Never,Very frequently,Very frequently,Very frequently,Sometimes,Never,4,5,9,1,Improve,I understand.
458,9/1/2022 14:59,2022,33,I do not use a streaming service.,4,Yes,Yes,No,Rock,Yes,Yes,112,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Never,Never,Very frequently,Rarely,Sometimes,Rarely,Rarely,Very frequently,Very frequently,1,0,7,0,Improve,I understand.
459,9/1/2022 15:01,2022,22,I do not use a streaming service.,2,No,Yes,Yes,Metal,No,No,140,Never,Never,Rarely,Never,Never,Never,Never,Never,Never,Never,Very frequently,Rarely,Rarely,Never,Very frequently,Very frequently,3,2,0,2,No effect,I understand.
460,9/1/2022 15:05,2022,38,Spotify,3,Yes,No,No,Metal,Yes,Yes,143,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very frequently,Never,Never,Rarely,Sometimes,Never,1,6,1,2,Improve,I understand.
461,9/1/2022 15:21,2022,23,YouTube Music,4,No,No,No,Hip hop,Yes,No,72,Rarely,Rarely,Never,Rarely,Never,Very frequently,Rarely,Never,Never,Sometimes,Rarely,Very frequently,Sometimes,Sometimes,Sometimes,Rarely,8,10,4,0,No effect,I understand.
462,9/1/2022 15:24,2022,34,I do not use a streaming service.,2,No,No,No,Video game music,No,Yes,100,Rarely,Rarely,Rarely,Never,Never,Sometimes,Rarely,Rarely,Never,Rarely,Rarely,Never,Never,Sometimes,Rarely,Very frequently,8,10,10,0,No effect,I understand.
463,9/1/2022 15:24,2022,40,Other streaming service,3,Yes,No,No,Metal,Yes,Yes,120,Never,Never,Never,Never,Never,Never,Sometimes,Never,Sometimes,Never,Very frequently,Rarely,Rarely,Never,Sometimes,Never,3,0,8,1,No effect,I understand.
464,9/1/2022 15:26,2022,27,Spotify,1,No,No,No,Hip hop,Yes,No,,Sometimes,Never,Rarely,Never,Never,Very frequently,Rarely,Never,Never,Rarely,Never,Sometimes,Very frequently,Very frequently,Never,Never,3,4,1,0,Improve,I understand.
465,9/1/2022 15:36,2022,54,YouTube Music,10,Yes,No,No,Rock,Yes,No,,Sometimes,Sometimes,Never,Rarely,Never,Never,Rarely,Never,Never,Never,Rarely,Rarely,Sometimes,Never,Sometimes,Never,2,1,2,2,Improve,I understand.
466,9/1/2022 15:50,2022,16,Spotify,10,No,No,No,Rock,Yes,No,105,Rarely,Very frequently,Never,Very frequently,Rarely,Rarely,Sometimes,Never,Never,Never,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Never,0,0,0,0,No effect,I understand.
467,9/1/2022 16:00,2022,23,I do not use a streaming service.,10,Yes,No,No,Video game music,No,Yes,119,Rarely,Never,Sometimes,Sometimes,Never,Rarely,Never,Sometimes,Never,Sometimes,Rarely,Sometimes,Never,Rarely,Sometimes,Very frequently,8,8,5,0,Improve,I understand.
468,9/1/2022 16:06,2022,35,Spotify,4,No,No,No,Country,Yes,No,,Never,Very frequently,Never,Rarely,Never,Never,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never,Sometimes,Rarely,1,1,1,0,No effect,I understand.
469,9/1/2022 16:11,2022,22,YouTube Music,4,Yes,No,No,Folk,Yes,Yes,137,Rarely,Sometimes,Very frequently,Very frequently,Never,Sometimes,Sometimes,Never,Rarely,Sometimes,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,8,7,6,2,Improve,I understand.
470,9/1/2022 16:30,2022,41,Spotify,3,No,No,No,Metal,Yes,Yes,178,Very frequently,Rarely,Never,Rarely,Never,Never,Never,Sometimes,Never,Never,Very frequently,Rarely,Never,Rarely,Sometimes,Very frequently,6,5,4,0,No effect,I understand.
471,9/1/2022 16:35,2022,63,Spotify,2,Yes,No,No,Rock,Yes,No,133,Very frequently,Sometimes,Rarely,Very frequently,Never,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Rarely,Never,Very frequently,Never,5,4,6,2,Improve,I understand.
472,9/1/2022 16:38,2022,28,Spotify,1,No,Yes,No,Rock,Yes,No,72,Rarely,Rarely,Never,Rarely,Never,Rarely,Never,Never,Never,Sometimes,Rarely,Sometimes,Never,Rarely,Sometimes,Never,3,1,0,2,No effect,I understand.
473,9/1/2022 16:38,2022,22,Spotify,6,Yes,Yes,No,Country,Yes,No,,Rarely,Very frequently,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,Never,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,4,8,2,2,Improve,I understand.
474,9/1/2022 16:43,2022,58,YouTube Music,1,Yes,No,No,Rock,Yes,No,133,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Never,Rarely,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Never,5,6,3,1,Improve,I understand.
475,9/1/2022 16:58,2022,58,YouTube Music,1,Yes,Yes,Yes,Classical,Yes,No,80,Sometimes,Rarely,Never,Rarely,Sometimes,Rarely,Sometimes,Rarely,Rarely,Never,Never,Rarely,Never,Never,Never,Never,0,0,2,1,Improve,I understand.
476,9/1/2022 17:00,2022,67,Other streaming service,4,Yes,No,No,Rock,No,No,146,Never,Sometimes,Never,Never,Never,Never,Sometimes,Never,Never,Never,Rarely,Never,Rarely,Never,Very frequently,Never,7,6,7,4,Improve,I understand.
477,9/1/2022 17:17,2022,70,I do not use a streaming service.,2,Yes,No,No,Country,No,No,88,Sometimes,Very frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,8,5,6,1,Improve,I understand.
478,9/1/2022 17:27,2022,60,YouTube Music,2,Yes,No,No,Rock,No,Yes,132,Sometimes,Sometimes,Never,Sometimes,Rarely,Never,Rarely,Never,Rarely,Never,Rarely,Sometimes,Sometimes,Rarely,Very frequently,Rarely,4,4,2,0,Improve,I understand.
479,9/1/2022 17:33,2022,15,Spotify,2,Yes,Yes,Yes,Pop,Yes,No,102,Rarely,Rarely,Sometimes,Never,Sometimes,Rarely,Sometimes,Sometimes,Never,Never,Never,Very frequently,Sometimes,Never,Sometimes,Very frequently,9,8,10,9,Improve,I understand.
480,9/1/2022 17:48,2022,18,YouTube Music,6,Yes,No,No,EDM,Yes,Yes,91,Very frequently,Rarely,Very frequently,Rarely,Sometimes,Very frequently,Sometimes,Never,Sometimes,Very frequently,Sometimes,Very frequently,Very frequently,Very frequently,Sometimes,Very frequently,5,5,7,0,Improve,I understand.
481,9/1/2022 17:51,2022,58,Other streaming service,3,Yes,No,No,Hip hop,Yes,Yes,127,Sometimes,Never,Sometimes,Rarely,Sometimes,Very frequently,Very frequently,Never,Sometimes,Very frequently,Never,Rarely,Very frequently,Sometimes,Sometimes,Never,4,6,8,1,Improve,I understand.
482,9/1/2022 18:02,2022,28,Other streaming service,1,Yes,No,No,Lofi,Yes,Yes,82,Sometimes,Rarely,Rarely,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Very frequently,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,4,8,5,0,Improve,I understand.
483,9/1/2022 18:10,2022,22,Spotify,4,Yes,Yes,No,Lofi,Yes,No,141,Rarely,Rarely,Never,Sometimes,Never,Rarely,Sometimes,Never,Never,Very frequently,Rarely,Sometimes,Rarely,Rarely,Very frequently,Never,9,10,6,7,Improve,I understand.
484,9/1/2022 18:11,2022,49,YouTube Music,0.5,No,No,No,Classical,No,No,114,Very frequently,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Rarely,Rarely,Never,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Rarely,3,2,2,2,Improve,I understand.
485,9/1/2022 18:38,2022,20,YouTube Music,8,Yes,No,No,Rock,Yes,Yes,148,Never,Rarely,Rarely,Sometimes,Never,Never,Rarely,Never,Never,Rarely,Sometimes,Rarely,Sometimes,Never,Very frequently,Sometimes,6,2,2,1,Improve,I understand.
486,9/1/2022 19:08,2022,55,YouTube Music,15,Yes,No,No,Rock,No,No,156,Rarely,Never,Never,Very frequently,Never,Never,Sometimes,Never,Rarely,Never,Never,Rarely,Never,Never,Very frequently,Never,2,0,3,0,No effect,I understand.
487,9/1/2022 19:09,2022,48,Spotify,1.5,Yes,Yes,No,Metal,No,No,185,Rarely,Never,Rarely,Never,Never,Never,Rarely,Never,Never,Never,Sometimes,Never,Rarely,Never,Rarely,Rarely,10,8,0,4,Improve,I understand.
488,9/1/2022 19:36,2022,14,Spotify,2,Yes,Yes,No,K pop,Yes,Yes,114,Sometimes,Never,Rarely,Never,Never,Sometimes,Sometimes,Very frequently,Never,Sometimes,Never,Rarely,Rarely,Rarely,Never,Rarely,4,4,2,2,Improve,I understand.
